SensorName,Year,Month,WeekNum,Snow Water Equivalent (in),Precipitation Accumulation (in),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
Upper Wheeler,2013,2,3.0,6.775,15.125,34.75,24.0,29.375,0.025
Upper Wheeler,2013,2,4.0,7.04,15.38,36.2,25.4,30.6,0.06
Upper Wheeler,2013,3,1.0,7.31428571429,15.7,37.2857142857,27.4285714286,32.1428571429,0.0857142857143
Upper Wheeler,2013,3,2.0,7.7625,16.2,43.875,31.5,36.875,0.0
Upper Wheeler,2013,3,3.0,7.6875,16.55,35.375,24.25,29.625,0.1
Upper Wheeler,2013,3,4.0,7.7,17.0,44.75,30.875,36.625,0.0
Upper Wheeler,2013,4,1.0,6.85714285714,17.5571428571,47.4285714286,35.4285714286,40.2857142857,0.271428571429
Upper Wheeler,2013,4,2.0,5.9625,19.0875,40.625,29.75,34.625,0.1
Upper Wheeler,2013,4,3.0,5.7625,19.7,45.375,30.625,37.0,0.0
Upper Wheeler,2013,4,4.0,3.01428571429,19.7,52.1428571429,35.1428571429,42.7142857143,0.0
Upper Wheeler,2013,5,1.0,0.466666666667,19.7,55.6666666667,34.3333333333,44.6666666667,0.0
Upper Wheeler,2014,1,1.0,2.17142857143,5.95714285714,34.4285714286,26.4285714286,30.7142857143,0.0142857142857
Upper Wheeler,2014,1,2.0,3.05,6.6375,40.125,31.5,35.125,0.15
Upper Wheeler,2014,1,3.0,3.7125,7.275,37.75,30.875,33.75,0.0125
Upper Wheeler,2014,1,4.0,3.7375,7.4,34.125,25.375,29.625,0.05
Upper Wheeler,2014,10,1.0,0.0,0.941379310345,50.5172413793,39.9655172414,45.2068965517,0.151724137931
Upper Wheeler,2014,10,2.0,0.0,0.0,60.5,47.5,52.5,0.0
Upper Wheeler,2014,11,1.0,0.421428571429,5.65714285714,35.3571428571,25.6428571429,30.2142857143,0.117857142857
Upper Wheeler,2014,11,2.0,0.0,5.0,47.5,33.5,41.5,0.0
Upper Wheeler,2014,12,1.0,2.24827586207,10.6,32.3103448276,24.8275862069,28.4482758621,0.2
Upper Wheeler,2014,12,2.0,1.65,8.5,40.5,34.5,37.0,0.35
Upper Wheeler,2014,2,1.0,3.98571428571,7.72857142857,15.0,6.28571428571,10.7142857143,0.0428571428571
Upper Wheeler,2014,2,2.0,5.2375,8.8875,31.5,21.5,26.5,0.3125
Upper Wheeler,2014,2,3.0,8.0875,11.4,31.0,22.75,27.75,0.225
Upper Wheeler,2014,2,4.0,9.22,12.46,31.2,23.8,27.4,0.04
Upper Wheeler,2014,3,1.0,9.87142857143,13.4857142857,35.4285714286,24.1428571429,29.8571428571,0.385714285714
Upper Wheeler,2014,3,2.0,10.0,15.55,43.5,31.375,37.0,0.075
Upper Wheeler,2014,3,3.0,9.8125,15.8,39.5,26.25,32.75,0.0
Upper Wheeler,2014,3,4.0,10.0625,16.1125,41.125,30.25,35.125,0.1125
Upper Wheeler,2014,4,1.0,10.3,16.7,46.2857142857,32.2857142857,38.2857142857,0.0
Upper Wheeler,2014,4,2.0,9.4625,16.7,48.75,32.875,40.0,0.0
Upper Wheeler,2014,4,3.0,7.85,16.7625,45.75,33.375,38.625,0.0625
Upper Wheeler,2014,4,4.0,6.24285714286,17.5857142857,47.7142857143,32.4285714286,38.8571428571,0.0714285714286
Upper Wheeler,2014,5,1.0,2.41428571429,17.7428571429,56.0,37.8571428571,45.7142857143,0.0142857142857
Upper Wheeler,2014,5,2.0,0.0375,18.2375,57.125,39.375,47.25,0.0625
Upper Wheeler,2014,5,3.0,0.0,18.4875,60.625,41.25,51.0,0.0375
Upper Wheeler,2014,5,4.0,0.0,18.6,57.0,39.125,47.5,0.0
Upper Wheeler,2014,6,1.0,0.0,18.6,65.1428571429,44.4285714286,53.8571428571,0.0
Upper Wheeler,2014,6,2.0,0.0,18.6,58.375,41.75,49.75,0.0
Upper Wheeler,2014,6,3.0,0.0,18.6,62.125,43.125,52.5,0.0
Upper Wheeler,2014,6,4.0,0.0,18.8285714286,62.7142857143,44.8571428571,53.2857142857,0.0571428571429
Upper Wheeler,2014,7,1.0,0.0,19.0,74.1428571429,53.0,62.4285714286,0.0
Upper Wheeler,2014,7,2.0,0.0,19.0,80.875,57.5,67.75,0.0
Upper Wheeler,2014,7,3.0,0.0,19.1,71.875,51.5,60.5,0.1
Upper Wheeler,2014,7,4.0,0.0,19.8,75.5,53.625,63.5,0.0
Upper Wheeler,2014,8,1.0,0.0,19.8,78.8571428571,57.4285714286,66.8571428571,0.0142857142857
Upper Wheeler,2014,8,2.0,0.0,20.275,69.25,53.125,60.625,0.1625
Upper Wheeler,2014,8,3.0,0.0,21.2,67.25,50.5,58.0,0.0
Upper Wheeler,2014,8,4.0,0.0,21.3,65.0,48.75,56.0,0.025
Upper Wheeler,2014,9,1.0,0.0,21.4,63.5714285714,45.7142857143,53.5714285714,0.0
Upper Wheeler,2014,9,2.0,0.0,21.45,59.5,42.25,50.375,0.0125
Upper Wheeler,2014,9,3.0,0.0,21.5,66.5,52.625,58.625,0.025
Upper Wheeler,2014,9,4.0,0.0,22.3571428571,54.5714285714,43.5714285714,48.5714285714,0.114285714286
Upper Wheeler,2015,1,1.0,4.92857142857,14.4857142857,36.4285714286,25.5714285714,30.2857142857,0.0857142857143
Upper Wheeler,2015,1,2.0,5.15,14.85,31.5,25.625,28.5,0.05
Upper Wheeler,2015,1,3.0,6.25,16.2125,35.375,26.375,30.5,0.1875
Upper Wheeler,2015,1,4.0,6.35,16.7125,42.875,33.125,37.375,0.0125
Upper Wheeler,2015,10,1.0,0.0,0.593103448276,52.9655172414,41.3103448276,46.6551724138,0.0793103448276
Upper Wheeler,2015,10,2.0,0.0,0.2,56.5,46.5,52.0,0.0
Upper Wheeler,2015,11,1.0,0.310714285714,4.67857142857,34.8571428571,26.6785714286,30.6071428571,0.153571428571
Upper Wheeler,2015,11,2.0,0.0,2.85,39.0,32.0,36.0,0.1
Upper Wheeler,2015,12,1.0,4.90689655172,12.8551724138,28.5517241379,22.1034482759,25.3448275862,0.244827586207
Upper Wheeler,2015,12,2.0,4.25,11.05,42.5,32.0,36.0,0.8
Upper Wheeler,2015,2,1.0,6.42857142857,17.2714285714,39.1428571429,31.4285714286,34.8571428571,0.314285714286
Upper Wheeler,2015,2,2.0,6.025,19.2375,42.125,34.625,37.75,0.0375
Upper Wheeler,2015,2,3.0,5.5625,19.3,38.625,29.0,33.25,0.0
Upper Wheeler,2015,2,4.0,5.56,19.46,37.4,29.8,33.4,0.14
Upper Wheeler,2015,3,1.0,5.97142857143,20.0285714286,40.0,27.0,33.0,0.0285714285714
Upper Wheeler,2015,3,2.0,5.8,20.2125,48.375,36.75,41.875,0.1875
Upper Wheeler,2015,3,3.0,4.15,21.7625,43.875,33.625,38.375,0.0375
Upper Wheeler,2015,3,4.0,2.9,22.35,48.75,36.125,42.0,0.05
Upper Wheeler,2015,4,1.0,1.62857142857,22.4142857143,40.0,29.4285714286,34.0,0.0428571428571
Upper Wheeler,2015,4,2.0,1.3375,22.775,43.625,31.25,36.625,0.0125
Upper Wheeler,2015,4,3.0,0.1375,22.8,55.375,36.875,45.375,0.0
Upper Wheeler,2015,4,4.0,0.0,22.8857142857,51.0,34.0,42.0,0.0142857142857
Upper Wheeler,2015,5,1.0,0.0,22.9,55.5714285714,35.7142857143,45.4285714286,0.0
Upper Wheeler,2015,5,2.0,0.0,23.575,54.125,41.0,47.0,0.3375
Upper Wheeler,2015,5,3.0,0.0,25.6,61.75,45.625,52.75,0.0
Upper Wheeler,2015,5,4.0,0.0,26.175,65.0,46.5,54.5,0.1625
Upper Wheeler,2015,6,1.0,0.0,26.9857142857,65.8571428571,47.2857142857,56.1428571429,0.0142857142857
Upper Wheeler,2015,6,2.0,0.0,27.025,71.125,48.5,58.875,0.0125
Upper Wheeler,2015,6,3.0,0.0,27.1,68.25,47.625,57.5,0.0
Upper Wheeler,2015,6,4.0,0.0,27.1,80.5714285714,59.2857142857,69.0,0.0
Upper Wheeler,2015,7,1.0,0.0,27.1,81.1428571429,57.8571428571,69.0,0.0
Upper Wheeler,2015,7,2.0,0.0,27.15,72.25,53.5,62.625,0.0125
Upper Wheeler,2015,7,3.0,0.0,27.2,72.875,50.875,61.5,0.0
Upper Wheeler,2015,7,4.0,0.0,27.2,70.625,49.75,59.625,0.0
Upper Wheeler,2015,8,1.0,0.0,27.2428571429,75.4285714286,52.8571428571,63.0,0.0142857142857
Upper Wheeler,2015,8,2.0,0.0,27.3,75.25,55.0,64.125,0.0
Upper Wheeler,2015,8,3.0,0.0,27.3,69.375,50.75,59.375,0.0
Upper Wheeler,2015,8,4.0,0.0,27.3375,67.625,52.625,59.375,0.025
Upper Wheeler,2015,9,1.0,0.0,27.5428571429,55.0,40.1428571429,47.1428571429,0.0428571428571
Upper Wheeler,2015,9,2.0,0.0,27.8,63.125,45.625,54.375,0.0
Upper Wheeler,2015,9,3.0,0.0,27.8,57.125,43.625,49.875,0.0
Upper Wheeler,2015,9,4.0,0.0142857142857,27.8285714286,58.8571428571,42.8571428571,50.1428571429,0.0142857142857
Upper Wheeler,2016,1,1.0,7.54285714286,16.2,26.0,19.4285714286,23.0,0.228571428571
Upper Wheeler,2016,1,2.0,8.2875,17.3375,30.5,22.625,26.875,0.0875
Upper Wheeler,2016,1,3.0,9.6125,18.7125,34.375,27.625,30.875,0.275
Upper Wheeler,2016,1,4.0,10.925,20.2,35.5,26.375,30.625,0.0625
Upper Wheeler,2016,2,1.0,11.3142857143,20.7,34.7142857143,25.0,29.5714285714,0.0571428571429
Upper Wheeler,2016,2,2.0,11.4125,21.1625,42.5,33.75,37.125,0.0875
Upper Wheeler,2016,2,3.0,11.7625,22.05,36.5,28.625,32.125,0.1
Upper Wheeler,2016,2,4.0,11.85,22.4166666667,40.3333333333,30.1666666667,34.6666666667,0.0166666666667
Upper Wheeler,2016,3,1.0,12.6428571429,23.6714285714,41.0,31.4285714286,35.4285714286,0.342857142857
Upper Wheeler,2016,3,2.0,13.6375,25.95,36.875,27.375,32.125,0.25
Upper Wheeler,2016,3,3.0,14.275,26.9375,40.375,29.5,34.0,0.025
Upper Wheeler,2016,3,4.0,14.2875,27.1625,45.0,32.25,37.25,0.0125
Upper Wheeler,2016,4,1.0,13.3857142857,27.2,52.1428571429,35.7142857143,42.2857142857,0.0
Upper Wheeler,2016,4,2.0,10.55,27.25,52.25,36.875,43.25,0.0625
Upper Wheeler,2016,4,3.0,7.15,27.7,59.0,41.5,49.375,0.0
Upper Wheeler,2016,4,4.0,1.78571428571,27.7,51.2857142857,35.5714285714,43.2857142857,0.0
Upper Wheeler,2016,5,1.0,0.0,27.7428571429,61.7142857143,44.8571428571,52.8571428571,0.0333333333333
Upper Wheeler,2016,5,2.0,0.0,27.92,59.2,40.2,49.0,0.05
Waterhole,1999,10,1.0,0.051724137931,1.74137931034,52.3448275862,33.5862068966,40.2068965517,0.2
Waterhole,1999,10,2.0,0.0,1.05,46.5,30.5,36.5,0.55
Waterhole,1999,11,1.0,1.61428571429,15.7035714286,39.6785714286,30.0714285714,34.1071428571,0.521428571429
Waterhole,1999,11,2.0,0.5,10.9,38.0,33.0,35.5,0.85
Waterhole,1999,12,1.0,12.9275862069,30.9931034483,39.0344827586,29.4137931034,33.7931034483,0.351724137931
Waterhole,1999,12,2.0,9.2,26.7,32.0,24.0,28.5,0.85
Waterhole,2000,1,1.0,18.4,36.7857142857,30.8571428571,22.2857142857,26.8571428571,0.471428571429
Waterhole,2000,1,2.0,22.525,40.825,27.875,18.875,23.125,0.7375
Waterhole,2000,1,3.0,28.5,46.875,33.625,20.25,25.625,0.4
Waterhole,2000,1,4.0,29.4,47.825,38.0,22.75,27.75,0.4375
Waterhole,2000,10,1.0,0.0178571428571,2.49285714286,45.0357142857,41.7142857143,43.8214285714,0.175
Waterhole,2000,10,2.0,0.0,0.3,47.0,46.0,46.0,0.35
Waterhole,2000,11,1.0,1.83461538462,7.95769230769,45.0,231.038461538,231.230769231,0.173076923077
Waterhole,2000,11,2.0,0.9,7.0,44.0,43.5,44.0,0.5
Waterhole,2000,12,1.0,7.45185185185,14.1592592593,44.6296296296,44.0,44.4074074074,0.166666666667
Waterhole,2000,12,2.0,5.8,12.6,46.0,44.0,44.5,0.0
Waterhole,2000,2,1.0,32.7285714286,51.4,40.0,27.5714285714,32.1428571429,0.1
Waterhole,2000,2,2.0,33.775,52.2375,34.875,18.375,25.25,0.1125
Waterhole,2000,2,3.0,34.3125,53.1125,44.125,22.625,29.875,0.175
Waterhole,2000,2,4.0,35.55,54.35,38.3333333333,24.1666666667,29.1666666667,0.133333333333
Waterhole,2000,3,1.0,36.7,55.4571428571,39.8571428571,20.7142857143,27.2857142857,0.157142857143
Waterhole,2000,3,2.0,37.5857142857,56.7285714286,40.7142857143,22.7142857143,29.8571428571,0.257142857143
Waterhole,2000,3,3.0,40.1875,59.325,42.0,22.25,30.125,0.35
Waterhole,2000,3,4.0,41.0875,60.875,46.5,24.625,32.875,0.0875
Waterhole,2000,4,1.0,40.9571428571,61.4428571429,51.8571428571,28.1428571429,37.4285714286,0.128571428571
Waterhole,2000,4,2.0,40.6,62.225,53.75,32.5,40.5,0.025
Waterhole,2000,4,3.0,38.925,62.45,50.25,27.0,36.125,0.0875
Waterhole,2000,4,4.0,38.9285714286,63.4857142857,45.4285714286,23.2857142857,33.4285714286,0.128571428571
Waterhole,2000,5,1.0,38.7142857143,64.1285714286,48.0,28.1428571429,34.4285714286,0.0571428571429
Waterhole,2000,5,2.0,39.4,65.4625,46.5,30.125,36.5,0.175
Waterhole,2000,5,3.0,36.3875,65.8875,54.625,32.75,41.5,0.0375
Waterhole,2000,5,4.0,30.0,66.825,48.5,32.375,38.125,0.225
Waterhole,2000,6,1.0,24.4285714286,67.9,56.7142857143,35.2857142857,44.0,0.0142857142857
Waterhole,2000,6,2.0,17.5625,68.7875,50.875,32.375,40.375,0.1875
Waterhole,2000,6,3.0,5.675,69.5,62.875,35.75,48.5,0.0
Waterhole,2000,6,4.0,0.157142857143,69.5,70.5714285714,43.0,54.2857142857,0.0
Waterhole,2000,7,1.0,0.0,69.5,53.2857142857,35.8571428571,42.7142857143,0.0
Waterhole,2000,7,2.0,0.0,69.5,62.0,37.875,48.0,0.0
Waterhole,2000,7,3.0,0.0,69.5,70.125,44.125,54.625,0.0
Waterhole,2000,7,4.0,0.0,69.5,65.75,44.5,52.75,0.0
Waterhole,2000,8,1.0,0.0,69.5,73.2857142857,45.8571428571,57.4285714286,0.0
Waterhole,2000,8,2.0,0.0,69.5,64.75,39.875,49.875,0.0
Waterhole,2000,8,3.0,0.0,69.5,62.75,39.75,48.625,0.0
Waterhole,2000,8,4.0,0.0,69.65,62.25,38.5,48.0,0.05
Waterhole,2000,9,1.0,0.0,70.0285714286,50.2857142857,35.4285714286,41.1428571429,0.0428571428571
Waterhole,2000,9,2.0,0.0,70.35,16.5,4.5,9.5,0.05
Waterhole,2000,9,4.0,0.0,70.7,48.0,45.4,47.0,0.16
Waterhole,2001,1,1.0,9.35714285714,17.2,43.5714285714,38.2857142857,42.1428571429,0.357142857143
Waterhole,2001,1,2.0,9.775,19.2375,44.0,43.25,43.75,0.15
Waterhole,2001,1,3.0,10.6166666667,20.3,44.6666666667,43.3333333333,44.0,0.116666666667
Waterhole,2001,1,4.0,11.55,21.3125,44.375,43.75,44.0,0.15
Waterhole,2001,10,1.0,0.305882352941,2.89411764706,38.0588235294,26.1764705882,32.1176470588,0.341176470588
Waterhole,2001,11,1.0,0.942857142857,12.6142857143,35.8571428571,27.4642857143,31.6071428571,0.525
Waterhole,2001,11,2.0,1.65,7.0,49.5,35.0,43.0,0.0
Waterhole,2001,12,1.0,9.55833333333,23.9833333333,27.8333333333,18.75,23.9166666667,0.591666666667
Waterhole,2001,12,2.0,10.8,25.6,28.5,19.5,24.5,0.4
Waterhole,2001,2,1.0,13.3571428571,23.3857142857,53.2857142857,50.2857142857,51.7142857143,0.371428571429
Waterhole,2001,2,2.0,14.2375,24.7875,83.75,52.0,75.75,0.0875
Waterhole,2001,2,3.0,15.35,25.8625,89.75,75.0,79.5,0.0875
Waterhole,2001,2,4.0,15.7,26.175,90.75,72.0,78.25,0.025
Waterhole,2001,3,1.0,16.7,26.9666666667,91.0,75.6666666667,81.0,0.183333333333
Waterhole,2001,3,2.0,17.5625,27.6625,87.625,75.5,80.25,0.1375
Waterhole,2001,3,3.0,18.7125,28.95,90.5,75.25,81.75,0.1125
Waterhole,2001,3,4.0,19.6166666667,30.2333333333,90.0,75.6666666667,81.6666666667,0.216666666667
Waterhole,2001,4,1.0,20.25,31.3333333333,88.0,72.3333333333,77.1666666667,0.166666666667
Waterhole,2001,4,2.0,21.1714285714,32.3142857143,87.0,72.2857142857,78.8571428571,0.114285714286
Waterhole,2001,4,3.0,23.1857142857,33.9,92.4285714286,78.5714285714,83.0,0.185714285714
Waterhole,2001,4,4.0,22.2714285714,34.5857142857,94.0,80.5714285714,85.4285714286,0.328571428571
Waterhole,2001,5,1.0,23.46,37.1,90.6,75.8,81.4,0.14
Waterhole,2001,5,2.0,21.7285714286,37.5142857143,96.8571428571,80.2857142857,86.0,0.142857142857
Waterhole,2001,5,3.0,18.5166666667,38.5666666667,100.333333333,82.0,89.3333333333,0.0333333333333
Waterhole,2001,5,4.0,8.6,38.7142857143,100.428571429,82.1428571429,89.5714285714,0.0571428571429
Waterhole,2001,6,1.0,1.48,39.74,93.4,80.6,85.2,0.16
Waterhole,2001,6,2.0,0.0,40.625,94.25,81.125,85.875,0.125
Waterhole,2001,6,3.0,0.0,41.0,100.0,82.0,89.6,0.0
Waterhole,2001,6,4.0,0.0,41.3666666667,96.5,81.8333333333,88.0,0.0333333333333
Waterhole,2001,7,1.0,0.0,41.6,107.25,85.0,94.5,0.0
Waterhole,2001,7,2.0,0.0,41.6,103.285714286,87.1428571429,93.8571428571,0.0142857142857
Waterhole,2001,7,3.0,0.0,41.8714285714,97.8571428571,85.5714285714,90.8571428571,0.0285714285714
Waterhole,2001,7,4.0,0.0,42.0571428571,99.5714285714,84.7142857143,90.8571428571,0.0428571428571
Waterhole,2001,8,1.0,0.0,42.5,99.8571428571,86.7142857143,91.5714285714,0.0714285714286
Waterhole,2001,8,2.0,0.0,42.7,105.0,81.5,93.1666666667,0.0
Waterhole,2001,8,3.0,0.0,43.1428571429,54.0,40.5714285714,47.1428571429,0.371428571429
Waterhole,2001,8,4.0,0.0,45.3,61.1666666667,42.5,50.6666666667,0.0
Waterhole,2001,9,3.0,0.0,45.4,57.0,42.0,48.0,0.1
Waterhole,2002,1,1.0,21.2,41.0,36.0,29.0,33.0,0.9
Waterhole,2002,1,2.0,21.05,42.2,32.0,25.0,29.0,0.3
Waterhole,2002,10,1.0,0.0,1.0,38.8888888889,27.0,27.2222222222,0.0
Waterhole,2002,11,1.0,1.58928571429,5.75,43.0714285714,32.8928571429,33.9285714286,0.276923076923
Waterhole,2002,11,2.0,0.45,2.85,33.0,30.0,31.5,0.05
Waterhole,2002,12,1.0,6.91034482759,14.6275862069,32.5862068966,23.9655172414,28.2068965517,0.458620689655
Waterhole,2002,12,2.0,2.2,8.4,43.5,34.0,38.0,0.1
Waterhole,2003,1,1.0,16.1428571429,25.8714285714,39.4285714286,28.8571428571,33.7142857143,0.857142857143
Waterhole,2003,1,2.0,17.275,28.075,35.0,26.625,30.875,0.075
Waterhole,2003,1,3.0,18.2125,28.6875,41.0,31.25,35.75,0.3125
Waterhole,2003,1,4.0,19.0,32.2875,36.875,28.0,32.375,0.3625
Waterhole,2003,10,1.0,0.0310344827586,7.99310344828,47.5172413793,35.275862069,40.8620689655,0.520689655172
Waterhole,2003,10,2.0,0.0,0.9,38.0,30.5,34.0,0.45
Waterhole,2003,11,1.0,4.025,20.3178571429,30.7142857143,20.9285714286,24.9321428571,0.481481481481
Waterhole,2003,11,2.0,1.25,16.2,40.0,31.0,34.5,0.0
Waterhole,2003,12,1.0,15.8310344828,34.8724137931,29.5517241379,20.6551724138,25.5517241379,0.362068965517
Waterhole,2003,12,2.0,12.65,33.3,27.5,17.0,22.0,0.0
Waterhole,2003,2,1.0,19.4,33.8,33.4285714286,23.7142857143,27.4285714286,0.0
Waterhole,2003,2,2.0,20.6375,33.8,41.875,27.0,33.0,0.0
Waterhole,2003,2,3.0,21.975,34.1375,33.0,21.75,26.5,0.1
Waterhole,2003,2,4.0,22.62,34.6,34.4,16.4,23.4,0.0
Waterhole,2003,3,1.0,23.0,35.0857142857,32.2857142857,20.5714285714,25.1428571429,0.257142857143
Waterhole,2003,3,2.0,26.575,39.95,34.875,27.125,30.875,1.25
Waterhole,2003,3,3.0,30.875,47.4625,34.75,22.375,28.75,0.475
Waterhole,2003,3,4.0,34.4875,50.9625,39.5,24.25,30.5,0.1875
Waterhole,2003,4,1.0,34.7428571429,52.0428571429,32.4285714286,18.4285714286,25.1428571429,0.2
Waterhole,2003,4,2.0,35.95,54.1375,40.125,26.75,32.0,0.25
Waterhole,2003,4,3.0,36.35,55.2125,39.625,27.625,32.5,0.0875
Waterhole,2003,4,4.0,36.7571428571,56.3142857143,41.4285714286,27.0,32.8571428571,0.114285714286
Waterhole,2003,5,1.0,36.1428571429,56.8142857143,41.5714285714,25.0,32.0,0.0714285714286
Waterhole,2003,5,2.0,34.7625,57.25,46.125,27.5,36.0,0.0625
Waterhole,2003,5,3.0,33.2375,58.1125,46.0,28.5,36.125,0.1
Waterhole,2003,5,4.0,27.25,58.4625,55.25,33.875,44.5,0.0125
Waterhole,2003,6,1.0,18.9428571429,58.5,63.2857142857,38.1428571429,50.4285714286,0.0
Waterhole,2003,6,2.0,8.0375,58.5,55.5,38.0,46.125,0.0
Waterhole,2003,6,3.0,0.2125,58.5,51.875,35.625,42.875,0.0
Waterhole,2003,6,4.0,0.0,58.5714285714,64.8571428571,41.7142857143,53.7142857143,0.0428571428571
Waterhole,2003,7,1.0,0.0,58.8714285714,55.1428571429,36.7142857143,46.1428571429,0.0142857142857
Waterhole,2003,7,2.0,0.0,58.975,61.125,42.75,51.25,0.025
Waterhole,2003,7,3.0,0.0,59.1,65.375,45.25,55.375,0.0
Waterhole,2003,7,4.0,0.0,59.1,70.25,48.625,59.625,0.0
Waterhole,2003,8,1.0,0.0,59.1,64.1428571429,45.2857142857,53.7142857143,0.0
Waterhole,2003,8,2.0,0.0,59.1,60.375,42.125,50.125,0.0
Waterhole,2003,8,3.0,0.0,59.1,62.0,43.625,52.375,0.0
Waterhole,2003,8,4.0,0.0,59.1,63.25,43.375,52.25,0.0
Waterhole,2003,9,1.0,0.0,59.1428571429,67.8571428571,46.5714285714,56.2857142857,0.0428571428571
Waterhole,2003,9,2.0,0.0,59.4,51.875,35.125,43.125,0.0
Waterhole,2003,9,3.0,0.0,59.5375,54.5,36.0,44.0,0.0375
Waterhole,2003,9,4.0,0.0,59.7857142857,69.2857142857,49.8571428571,57.8571428571,0.0285714285714
Waterhole,2004,1,1.0,21.8,39.8285714286,20.0,7.42857142857,14.2857142857,0.285714285714
Waterhole,2004,1,2.0,24.0875,42.725,37.125,30.875,33.875,0.3125
Waterhole,2004,1,3.0,23.775,44.2625,37.5,27.5,32.0,0.0625
Waterhole,2004,1,4.0,25.125,45.675,29.75,22.125,25.625,0.5375
Waterhole,2004,10,1.0,0.211764705882,1.36470588235,48.3529411765,34.8235294118,38.7647058824,0.09375
Waterhole,2004,10,2.0,0.0,0.8,44.5,32.5,38.0,0.65
Waterhole,2004,11,1.0,1.42857142857,6.81785714286,36.0714285714,25.8928571429,30.75,0.242857142857
Waterhole,2004,11,2.0,0.25,5.5,46.5,35.5,41.0,0.0
Waterhole,2004,12,1.0,3.56923076923,12.9923076923,33.4615384615,24.8461538462,26.2307692308,0.358333333333
Waterhole,2004,12,2.0,4.45,11.65,34.0,23.0,28.0,1.35
Waterhole,2004,2,1.0,29.4428571429,49.7714285714,30.5714285714,20.2857142857,25.5714285714,0.214285714286
Waterhole,2004,2,2.0,29.75,50.4125,38.625,26.0,31.125,0.0625
Waterhole,2004,2,3.0,30.5875,52.275,33.875,23.125,28.0,0.25
Waterhole,2004,2,4.0,25.95,53.1333333333,32.5,23.5,27.5,0.1
Waterhole,2004,3,1.0,24.1142857143,53.9142857143,33.0,20.7142857143,26.7142857143,0.242857142857
Waterhole,2004,3,2.0,23.7875,55.3625,45.5,28.0,35.625,0.0375
Waterhole,2004,3,3.0,24.15,56.5,41.125,26.625,32.625,0.2125
Waterhole,2004,3,4.0,25.0,59.15,36.75,23.75,30.25,0.3125
Waterhole,2004,4,1.0,24.4,59.7857142857,45.7142857143,26.0,34.2857142857,0.0142857142857
Waterhole,2004,4,2.0,23.575,59.9875,48.625,30.375,37.625,0.05
Waterhole,2004,4,3.0,22.3125,60.6875,41.25,25.625,32.25,0.0875
Waterhole,2004,4,4.0,21.2,61.0857142857,56.1428571429,31.7142857143,42.7142857143,0.0428571428571
Waterhole,2004,5,1.0,19.0714285714,61.3,48.0,32.2857142857,38.8571428571,0.0428571428571
Waterhole,2004,5,2.0,18.5375,61.7,46.5,29.875,36.75,0.0625
Waterhole,2004,5,3.0,16.3375,62.2125,51.875,34.0,42.125,0.075
Waterhole,2004,5,4.0,13.8,63.375,45.625,32.375,38.75,0.1625
Waterhole,2004,6,1.0,5.51428571429,64.3571428571,52.0,35.5714285714,42.5714285714,0.128571428571
Waterhole,2004,6,2.0,0.4625,64.975,50.5,33.125,41.125,0.0625
Waterhole,2004,6,3.0,0.0,65.425,69.125,46.5,57.75,0.025
Waterhole,2004,6,4.0,0.0,65.5,62.7142857143,43.4285714286,53.1428571429,0.0
Waterhole,2004,7,1.0,0.0,65.6142857143,59.0,40.1428571429,49.7142857143,0.0428571428571
Waterhole,2004,7,2.0,0.0,66.0875,59.375,41.75,49.875,0.05
Waterhole,2004,7,3.0,0.0,66.2,67.375,46.5,56.625,0.0
Waterhole,2004,7,4.0,0.0,66.2,69.875,49.75,59.375,0.0
Waterhole,2004,8,1.0,0.0,66.4714285714,57.1428571429,44.1428571429,50.0,0.185714285714
Waterhole,2004,8,2.0,0.0,67.6375,73.5,52.5,62.25,0.025
Waterhole,2004,8,3.0,0.0,67.8,63.625,47.875,55.0,0.05
Waterhole,2004,8,4.0,0.0,69.225,57.75,43.625,50.125,0.1875
Waterhole,2004,9,1.0,0.0,69.6,54.1428571429,36.4285714286,44.0,0.0
Waterhole,2004,9,2.0,0.0,70.05,49.375,36.75,42.625,0.1375
Waterhole,2004,9,3.0,0.0,71.4125,45.75,33.5,38.875,0.15
Waterhole,2004,9,4.0,0.0,71.9,57.4285714286,40.2857142857,47.0,0.0
Waterhole,2005,1,2.0,6.23333333333,19.2,24.0,13.6666666667,14.0,0.25
Waterhole,2005,1,3.0,4.2375,22.375,42.0,36.0,39.125,0.55
Waterhole,2005,1,4.0,0.3625,24.15,39.125,30.875,34.875,0.0375
Waterhole,2005,10,1.0,0.0655172413793,1.39310344828,43.6206896552,31.8965517241,37.4137931034,0.148275862069
Waterhole,2005,10,2.0,0.0,0.5,44.0,30.5,37.0,0.0
Waterhole,2005,11,1.0,5.53928571429,9.4,36.25,26.4642857143,29.3571428571,0.296296296296
Waterhole,2005,11,2.0,5.55,8.5,37.5,26.5,32.5,0.0
Waterhole,2005,12,1.0,7.14827586207,15.9068965517,34.4482758621,25.4827586207,30.0,0.444827586207
Waterhole,2005,12,2.0,7.95,12.8,34.0,27.0,30.5,0.0
Waterhole,2005,2,1.0,0.928571428571,24.7714285714,36.8571428571,25.1428571429,30.4285714286,0.157142857143
Waterhole,2005,2,2.0,2.05,25.6875,32.0,18.75,24.75,0.0625
Waterhole,2005,2,3.0,2.1875,26.0125,40.5,22.625,29.625,0.0125
